コーヒーの大学院 ルミエール・ド・パリ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/03bb30d7dbe28c5005cbc55fe0a4c8b1/185452896603fa445f2eff_image.jpg","https://cafesnap.me/c/9455",35.44675528029151,35.44405731970851,139.6412129802915,139.6385150197085
おやつ処 cafe 茶寿,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/10225146536031ea909e942_image.jpg","https://cafesnap.me/c/6032",35.4995122802915,35.4968143197085,139.6340158802915,139.6313179197085
Cafe douce,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/2073153801603e6a84a404a_user.jpg","https://cafesnap.me/c/4802",35.4859378802915,35.4832399197085,139.6288779802915,139.6261800197085
Star Jewelry CAFE & Chocolatier,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/930d6a7ae8cbf99189a32b267ec5f1b4/909414619603e5f4019bcc_image.jpg","https://cafesnap.me/c/6624",35.4418484802915,35.4391505197085,139.6509704802915,139.6482725197085
yokohama coffee stand,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/e143c5eb3f706761486edd9b49abd39c/311880396604033daca592_user.jpg","https://cafesnap.me/c/6594",35.4432789802915,35.4405810197085,139.6499879802915,139.6472900197085
シルスマリア 馬車道本店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/596bf4bc6fc77620af1a171eee7745da/1370580589603d999bc18a3_user.jpg","https://cafesnap.me/c/13379",35.44984678029149,35.4471488197085,139.6375931802915,139.6348952197085
ZEBRA Coffee & Croissant,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/ee3119eecc155a513c0907982b0e2443/534769112603b9557dd7cf_user.jpg","https://cafesnap.me/c/14903",35.45621838029151,35.45352041970851,139.6433109802915,139.6406130197085
マーロウブラザーズコーヒー そごう横浜店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/179200500560377787dfac9_image.jpg","https://cafesnap.me/c/14697",35.4667738802915,35.4640759197085,139.6264443802915,139.6237464197085
サモアール 馬車道店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/1792457767603727a44699f_user.jpg","https://cafesnap.me/c/6974",35.4498450802915,35.4471471197085,139.6379124802915,139.6352145197085
ブルーボトルコーヒー  みなとみらいカフェ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/853a5a16cb538d5bf6312a6d1cea3552/19633433116037176aaea0d_user.jpg","https://cafesnap.me/c/14454",35.4596858802915,35.4569879197085,139.6322525802915,139.6295546197085
えの木てい,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/5c8359da7bfaeb12dc99bdd7f9b4a9a1/3542697696034eeba39709_user.jpg","https://cafesnap.me/c/202",35.4388935802915,35.4361956197085,139.6533544802915,139.6506565197085
CHILLULU COFFEE,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/9a6d2e49990b49d4dac4ee6c25c3740a/13006707806034a76e28afb_user.jpg","https://cafesnap.me/c/6348",35.4442069802915,35.4415090197085,139.6484849802915,139.6457870197085
Kurumicco Factory Cafe,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/9852283b277e8f55c4f0f56680a0072d/308414679603483a859d34_user.jpg","https://cafesnap.me/c/13656",35.4576795802915,35.4549816197085,139.6436109802915,139.6409130197085
rokucafe,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/0a005c6fefdeb56b061f9f0e1ebb821e/127225660460322c7f3b57c_user.jpg","https://cafesnap.me/c/1424",35.4665134802915,35.4638155197085,139.6161270802915,139.6134291197085
ブルーボトルコーヒー NEWoMan YOKOHAMA カフェスタンド,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/9c5cb1cbd8b973f6b2aafa38a979d1a5/81851165160321c8000b74_user.jpg","https://cafesnap.me/c/14156",35.4679968802915,35.4652989197085,139.6233472802915,139.6206493197085
カフェ・ド・ピオン,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/d3aa70d95ffa4bc84107228ead91881a/6997114816030bba7ae301_image.jpg","https://cafesnap.me/c/14860",35.52350388029149,35.5208059197085,139.6297041802915,139.6270062197085
SAND GLASS,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/d3aa70d95ffa4bc84107228ead91881a/6689698006030bb0ac1b07_image.jpg","https://cafesnap.me/c/6464",35.4502281802915,35.4475302197085,139.6398514802915,139.6371535197085
珈琲専科 小島屋,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/72937000760305a178354e_user.jpg","https://cafesnap.me/c/9788",35.44726488029149,35.44456691970849,139.6404576802915,139.6377597197085
POTIER COFFEE 新横浜店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/bdf42b868eb039948c5ba073a11b672d/2043586292602ef651ef8e5_user.jpg","https://cafesnap.me/c/3060",35.5096685802915,35.5069706197085,139.6144868802915,139.6117889197085
DAILY ESCAPE COFFEE,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/5b4bc9d2ce253ee9ef988f4e0ff18abb/206572942860294b5b6a7c2_user.jpg","https://cafesnap.me/c/13360",35.5362967802915,35.5335988197085,139.5632537802915,139.5605558197085
POE COFFEE,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/137410739560291440f087e_user.jpg","https://cafesnap.me/c/13719",35.48531208029151,35.48261411970851,139.6287592802915,139.6260613197085
CARAVAN COFFEE STAND,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/8dc6f57d6d27c8c12b2efd8fed6f2878/15447480836028e17c4fce8_user.jpg","https://cafesnap.me/c/1615",35.4436956802915,35.44099771970851,139.6517200802915,139.6490221197085
GOOD on YOU Coffee Stand,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/596bf4bc6fc77620af1a171eee7745da/1962524359602827d30a86a_user.jpg","https://cafesnap.me/c/6655",35.4422509802915,35.43955301970851,139.6325889802915,139.6298910197085
菓舎,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/3f91eb8c4ea90b8b45392dfb6abf339f/425716251602776dc6ed40_user.jpg","https://cafesnap.me/c/10411",35.4761249802915,35.4734270197085,139.6243037802915,139.6216058197085
Little Village Cafe,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/20249864356020bf45be07c_image.jpg","https://cafesnap.me/c/13546",35.4322305802915,35.4295326197085,139.6497198802915,139.6470219197085
資生堂パーラー 横浜高島屋店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/1053233962601ced9083618_image.jpg","https://cafesnap.me/c/8787",35.4663830802915,35.4636851197085,139.6219283802915,139.6192304197085
モンレオン,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/1063715983601be459ed2cc_user.jpg","https://cafesnap.me/c/9777",35.4445163802915,35.4418184197085,139.6341952802915,139.6314973197085
焼菓子工務店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/8293504260138dd85f29d_image.jpg","https://cafesnap.me/c/11721",35.4883140802915,35.4856161197085,139.6236757802915,139.6209778197085
minato coffee,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/1d5139e1d4b437f62e31572730062fa2/157608238601116cbdbe87_image.jpg","https://cafesnap.me/c/11404",35.4571817802915,35.4544838197085,139.6340935802915,139.6313956197085
コーヒースタイルUCC,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/9638eaf1bf7580f58dc5b4d934fe2fb0/7383398506010147b016b6_user.jpg","https://cafesnap.me/c/10138",35.4657194802915,35.4630215197085,139.6217617802915,139.6190638197085
トラヤカフェ・あんスタンド　横浜店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/9638eaf1bf7580f58dc5b4d934fe2fb0/101728125660101288b604e_user.jpg","https://cafesnap.me/c/14417",35.4684931802915,35.4657952197085,139.6243630802915,139.6216651197085
珈琲苑,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/1753508045600d44d19208c_user.jpg","https://cafesnap.me/c/9684",35.5152431802915,35.5125452197085,139.6755206802915,139.6728227197085
Sky produce by TOSHI YOROIZUKA,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/592137043600baf3f41276_image.jpg","https://cafesnap.me/c/14733",35.4979076802915,35.4952097197085,139.6227746802915,139.6200767197085
Cafe issui,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/0e82978c56dfdcb42ee4d5fa2e104cc9/1146415486600ab7b1164af_user.jpg","https://cafesnap.me/c/13640",35.5550682802915,35.5523703197085,139.6462194802915,139.6435215197085
しょうゆ きゃふぇ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/5bc2909e6d3b460e4bb6b32e22dce048/158822946460044a31e99dd_user.jpg","https://cafesnap.me/c/1911",35.44231928029149,35.4396213197085,139.6515245802915,139.6488266197085
プルメリアカフェ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/5bc2909e6d3b460e4bb6b32e22dce048/5856888426004480de5c13_user.jpg","https://cafesnap.me/c/11540",35.4671726802915,35.46447471970851,139.6188575802915,139.6161596197085
果実園リーベル 横浜ランドマークプラザ店,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/5bc2909e6d3b460e4bb6b32e22dce048/154298627360043ece7f0a9_user.jpg","https://cafesnap.me/c/10837",35.4570452802915,35.4543473197085,139.6335323802915,139.6308344197085
無,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/a038ab95f279494130f13e6f27c72b39/3659815126002df39e454d_user.jpg","https://cafesnap.me/c/9710",35.4425792802915,35.4398813197085,139.6513155802915,139.6486176197085
pukutto食堂,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/d3aa70d95ffa4bc84107228ead91881a/197235492860024e8da76e0_image.jpg","https://cafesnap.me/c/1763",35.5224577802915,35.5197598197085,139.6308012802915,139.6281033197085
アジアンカフェ 883 ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/d3aa70d95ffa4bc84107228ead91881a/16153812536000f6a844460_image.jpg","https://cafesnap.me/c/8510",35.5697255802915,35.5670276197085,139.5540641802915,139.5513662197085
JIKE STUDIO,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/e7817315a992fac4160463063d0199a2/19230816465ffcd42b6cca1_user.jpg","https://cafesnap.me/c/2387",35.5725935802915,35.5698956197085,139.5095810802915,139.5068831197085
エレーナ,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/d3aa70d95ffa4bc84107228ead91881a/21321059475ffbd220a71b2_image.jpg","https://cafesnap.me/c/7259",35.4372989802915,35.4346010197085,139.6462891802915,139.6435912197085
Pain de U,"https://img.cafesnap.me/img-a/320/320/cafeapp/cafe-app/ontributions/fb69d271aad785e9ac9389e57e4e71fd/1934405355ff5a350338cc_image.jpg","https://cafesnap.me/c/14573",35.4783905802915,35.4756926197085,139.6330020802915,139.6303041197085
